Compound CID,BioAssay AID,Substance SID,Activity,Protein GI (NCBI),NCBI Gene ID,Activity value (µM),Activity type,BioAssay Name,BioAssay Type,PMID
35370,1172370,103188975,Unspecified,,,13.74,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,25440502.0
35370,1204142,103188975,Unspecified,,,34.97,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB method,Confirmatory,25933593.0
35370,1632124,103188975,Active,,,7.67,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell survival after 72 hrs by sulforhodamine B assay,Confirmatory,27501415.0
6917655,546271,103208677,Unspecified,,,50.0,IC50,Antiproliferative activity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,20974505.0
4122,1197334,103168783,Active,,,1.7,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,25599948.0
4122,1244541,103168783,Active,,,1.6,IC50,Anticancer activity against human MCF7 cells assessed as reduction in cell growth incubated for 48 hrs by MTT assay,Confirmatory,26231080.0
4122,1365615,103168783,Active,,,1.25,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by SRB assay,Confirmatory,28988624.0
4122,1411919,103168783,Active,,,1.48,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,30108921.0
4122,1415851,103168783,Active,,,1.086,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,30108815.0
4122,1487507,103168783,Active,,,1.5,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by sulforhodamine B assay,Confirmatory,28684120.0
4122,1549910,103168783,Active,,,0.2,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Confirmatory,30878833.0
4122,1637177,103168783,Active,,,0.42,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 24 hrs by MTT assay,Confirmatory,27496212.0
4122,1695603,103168783,Active,,,1.76,IC50,Cytotoxicity against human MCF-7 cells assessed as reduction in cell viability incubated for 48 hrs by MTT assay,Confirmatory,34095841.0
4122,1845398,103168783,Active,,,2.37,IC50,Antiproliferative activity human MCF7 cells,Confirmatory,33316752.0
4122,2036572,103168783,Active,,,4.13,IC50,Anticancer activity against human MCF7 cells assessed as inhibition in cell growth measured after 72 hrs by MTT assay,Confirmatory,37797804.0
57363,1487718,103194727,Unspecified,,,44.14,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,28693914.0
115288,1626039,160707698,Unspecified,Q01650,8140.0,112.0,IC50,Competitive inhibition of [14C]-L-leucine uptake at LAT1 in human MCF7 cells preincubated for 5 mins followed by addition of substrate measured during 5 mins by liquid scintillation counting,Confirmatory,27253989.0
115288,1626057,160707698,Unspecified,,,362.0,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability measured after 72 hrs by resazurin dye-based fluorimetric analysis,Confirmatory,27253989.0
3657,431291,103168044,Unspecified,,,100.0,IC50,Cytostatic activity against human MCF7 cells,Confirmatory,19581098.0
5284616,1468091,103164548,Active,,,4.98,IC50,Growth inhibition of human MCF7 cells after 72 hrs by CCK8 assay,Confirmatory,29308895.0
5284616,1545817,103164548,Unspecified,,,18.74,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,31546197.0
93147,1524904,174496331,Unspecified,,,80.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay,Confirmatory,30871771.0
148124,1318676,103172104,Active,,,0.8,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell survival rate after 48 hrs by MTT assay,Confirmatory,27240278.0
148124,1339686,103172104,Active,,,0.002,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 72 hrs by ATP-lite assay,Confirmatory,
148124,1406306,103172104,Active,,,0.0017,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by sulforhodamine B assay,Confirmatory,30036834.0
148124,1406307,103172104,Active,,,1.5305,IC50,Cytotoxicity against human MCF7/ADR cells after 72 hrs by sulforhodamine B assay,Confirmatory,30036834.0
148124,1423578,103172104,Active,,,0.0103,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,30407813.0
148124,1504288,103172104,Active,,,0.01,IC50,Antiproliferative activity in human MCF7 cells by sulforhodamine B assay,Confirmatory,29120172.0
148124,1575481,103172104,Active,,,0.0005,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,30629433.0
148124,1625458,103172104,Active,,,0.022,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition after 24 hrs by MTT assay,Confirmatory,27077446.0
148124,1711507,103172104,Active,,,3.6,IC50,Cytotoxicity against human MCF-7 cells assessed as reduction in cell viability at 10 uM measured after 24 hrs by MTT assay relative to control,Confirmatory,26791014.0
148124,1963273,103172104,Unspecified,,,21.2,IC50,Cytotoxicity against human MCF7/ADR cells assessed as inhibition of cell survival rate after 48 hrs by MTT assay,Confirmatory,27240278.0
462382,340799,103255895,Active,,,0.3,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,18598018.0
462382,1057307,103255895,Active,,,0.13,IC50,Growth inhibition of human MCF7 cells after 72 hrs by CellTiter-Blue assay,Confirmatory,24153206.0
132499765,1808682,381856586,Unspecified,,,17.47,IC50,Antiproliferative activity against human MCF-7 cells measured by MTT assay,Confirmatory,33860662.0
5092,1773137,103168167,Unspecified,,,100.0,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,34311158.0
5388983,669361,103496250,Unspecified,,,24.08,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,22546674.0
5388983,774568,103496250,Active,,,0.007,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by MTT assay,Confirmatory,23708010.0
3599,438785,103186893,Unspecified,,,39.2,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,19762125.0
3599,464421,103186893,Unspecified,,,42.3,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,20039643.0
3599,633815,103186893,Unspecified,,,11.4,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by FACS analysis,Confirmatory,22138309.0
3599,738311,103186893,Unspecified,,,11.4,IC50,Cytotoxicity against human MCF7 cells by flow cytometric analysis,Confirmatory,23415083.0
3599,763594,103186893,Unspecified,,,18.9,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,23792315.0
3599,1188035,103186893,Unspecified,,,34.7,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation incubated for 18 hrs followed by MTT addition for 4 hrs by MTT assay,Confirmatory,25128666.0
3599,1198436,103186893,Unspecified,,,35.68,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT method,Confirmatory,25698517.0
3599,1225971,103186893,Active,,,9.2,IC50,Cytotoxic activity against human MCF7 cells assessed as reduction in cell growth incubated for 48 hrs by MTT assay,Confirmatory,25814031.0
216239,480650,103420820,Active,,,8.83,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,20435479.0
216239,753294,103420820,Active,,,7.33,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23644219.0
216239,765701,103420820,Unspecified,,,11.34,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,23871909.0
216239,1062766,103420820,Active,,,9.12,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24300920.0
216239,1175981,103420820,Active,,,0.19,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25496804.0
216239,1191647,103420820,Active,,,1.88,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25637123.0
216239,1225728,103420820,Active,,,0.78,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell vaibility after 72 hrs by MTT assay,Confirmatory,25778995.0
216239,1240079,103420820,Active,,,5.5,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell growth incubated for 48 hrs by MTT assay,Confirmatory,26159483.0
216239,1294638,103420820,Active,,,4.21,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,27043268.0
216239,1315403,103420820,Unspecified,,,11.34,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27162123.0
216239,1324442,103420820,Active,,,3.18,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27777009.0
216239,1326302,103420820,Active,,,4.21,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,28340913.0
216239,1365185,103420820,Active,,,3.18,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay,Confirmatory,28927801.0
216239,1394808,103420820,Active,,,3.64,IC50,Anticancer activity against human MCF7 cells assessed as reduction in cell viability after 96 hrs by MTT assay,Confirmatory,29549841.0
216239,1408859,103420820,Active,,,2.51,IC50,Antiproliferative activity against human MCF7 cells,Confirmatory,30216849.0
216239,1412979,103420820,Active,,,3.07,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by alamar blue assay,Confirmatory,30108964.0
216239,1504178,103420820,Active,,,2.78,IC50,Growth inhibition of human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29102175.0
216239,1511363,103420820,Unspecified,,,38.168,IC50,Antiproliferative activity against human MCF7 cells incubated for 72 hrs by MTT assay,Confirmatory,31488358.0
216239,1513276,103420820,Active,,,2.51,IC50,Growth inhibition of human MCF7 cells incubated for 48 hrs by sulforhodamine B assay,Confirmatory,30006168.0
216239,1533553,103420820,Active,,,0.09,IC50,Antiproliferative activity against human MCF7 cells,Confirmatory,30503935.0
216239,1533732,103420820,Active,,,4.27,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by SRB assay,Confirmatory,30503942.0
216239,1545852,103420820,Unspecified,,,43.3,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,31546197.0
216239,1549999,103420820,Unspecified,,,14.0,IC50,Antiproliferative activity against human MCF7 cells incubated for 2 days by MTT assay,Confirmatory,30878834.0
216239,1586359,103420820,Unspecified,,,14.0,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,30502686.0
216239,1600241,103420820,Active,,,4.33,IC50,Cytotoxicity against human MCF7 cells expressing VEGFR2 and wild type BRAF measured after 48 hrs by sulforhodamine B assay,Confirmatory,31284081.0
216239,1623889,103420820,Active,,,3.47,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,30616052.0
216239,1664706,103420820,Unspecified,,,10870.0,IC50,Anticancer activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,32631569.0
216239,1683088,103420820,Active,,,7.21,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability incubated for 24 hrs by MTT assay,Confirmatory,33214036.0
216239,1730560,103420820,Unspecified,,,15.0,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation by MTT assay,Confirmatory,33460739.0
216239,1752564,103420820,Active,,,3.51,IC50,Antiproliferative activity against human MCF7 cells assessed as cell growth inhibition incubated for 4 hrs by MTT assay,Confirmatory,34479065.0
216239,1855759,103420820,Active,,,7.26,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,35964425.0
216239,1858320,103420820,Active,,,5.6,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation incubated for 72 hrs by MTT assay,Confirmatory,36324492.0
216239,1861925,103420820,Active,,,2.51,IC50,Antiproliferative activity against human MCF7 cells measured after 48 hrs by SRB assay,Confirmatory,35764033.0
216239,1923607,103420820,Active,,,5.5,IC50,Antiproliferative activity against human MCF7 cells,Confirmatory,33421712.0
216239,1927643,103420820,Active,,,2.5,IC50,Antiproliferative activity against human MCF7 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay,Confirmatory,32739648.0
216239,1927808,103420820,Active,,,0.001,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell growth by SRB assay,Confirmatory,32791404.0
216239,2006228,103420820,Active,,,5.1,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 24 hrs by MTT assay,Confirmatory,38283214.0
2726,420668,103169389,Active,Q12809,3757.0,1.47911,IC50,Inhibition of human ERG in MCF7 cells,Confirmatory,19110341.0
3365,1770963,103176475,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability measured after 96 hrs by MTT assay,Confirmatory,34388384.0
3365,1877316,103176475,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell growth incubated for 4 hrs by MTT assay,Confirmatory,34749201.0
3365,1904394,103176475,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 96 hrs by MTT assay,Confirmatory,35255313.0
9549297,593103,103566217,Active,,,6.2,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs,Confirmatory,21405128.0
9829523,742340,103734272,Active,,,0.33274,IC50,SANGER: Inhibition of human MCF7 cell growth in a cell viability assay.,Confirmatory,
101911914,1443719,312391415,Active,,,5.0,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by neutral red assay,Confirmatory,28318944.0
126941,103413,104234169,Active,,,0.036,IC50,Compound was evaluated for in vitro activity against MCF-7 breast cancer cell lines (Human tumor cells ),Confirmatory,9857098.0
126941,103582,104234169,Active,,,0.036,IC50,The IC50 value was measured on MCF-7 cell line in breast tumor type,Confirmatory,9022795.0
126941,103763,104234169,Active,,,0.078,IC50,The IC50 value was measured on MCF7-ADR cell line in breast tumor type.,Confirmatory,9022795.0
126941,418679,104234169,Active,,,0.05,IC50,Cytotoxicity against human MCF7 cells after 96 hrs by crystal violet staining,Confirmatory,19243173.0
126941,742340,104234169,Unspecified,,,16.1989,IC50,SANGER: Inhibition of human MCF7 cell growth in a cell viability assay.,Confirmatory,
126941,1114393,104234169,Active,,,2.26,IC50,Anticancer activity against Homo sapiens (human) MCF7 cells assessed as inhibition of cell proliferation after 24 hr by MTT assay,Confirmatory,
126941,1292237,104234169,Active,,,0.8,IC50,Cytostatic activity against human MCF7 cells preincubated for 3 hrs followed by serum treatment for 72 hrs measured on day 4 by MTT assay,Confirmatory,27031212.0
126941,1501143,104234169,Active,,,0.097,IC50,Antiproliferative activity against human MCF7 cells in folate free medium after 72 hrs in presence of leucovorin by MTT assay,Confirmatory,28830032.0
